# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-01-22 02:32:46 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 6
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_data_1.json
# init = 2 (Default)
# random
#   seed = 55176064
# output
#   file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.533828, -7.74716, 0.398605
-0.461832, -7.6725, 0.36958
-0.623169, -7.82388, 0.254408
-2.86811, -10.2776, 0.659145
-1.40921, -8.51078, 0.175005
-0.427134, -7.63829, 0.331194
-0.428808, -7.63848, 0.336725
-0.431331, -7.64251, 0.346084
-0.429459, -7.63958, 0.326121
-0.927366, -8.09882, 0.213379
-0.756144, -7.98139, 0.450822
-1.36975, -8.63898, 0.536156
-0.756019, -7.9474, 0.23324
-1.90684, -8.91171, 0.148672
-0.427058, -7.63822, 0.331997
-2.02339, -9.00301, 0.143602
-0.753542, -7.94368, 0.233796
-0.42413, -7.63953, 0.326266
-0.492807, -7.70464, 0.384049
-0.433355, -7.64879, 0.353356
-2.19984, -9.14141, 0.13642
-0.43668, -7.64663, 0.315796
-1.14819, -8.40088, 0.510083
-1.08272, -8.33235, 0.501813
-0.451927, -7.66268, 0.363886
-0.456759, -7.66596, 0.301802
-0.497702, -7.70675, 0.284336
-1.11736, -8.36984, 0.506386
-0.475069, -7.68566, 0.37607
-0.666581, -7.8865, 0.432849
-2.01062, -8.98559, 0.144547
-1.38781, -8.49336, 0.176339
-1.37632, -8.47925, 0.177433
-2.28941, -9.19871, 0.133608
-4.52323, -12.0033, 0.740877
-0.472769, -7.6815, 0.294141
-0.492651, -7.70106, 0.28635
-0.74415, -7.97085, 0.448957
-0.439368, -7.64991, 0.354391
-0.624231, -7.8451, 0.423962
-0.445939, -7.65678, 0.30744
-1.82425, -8.84745, 0.152419
-0.431963, -7.64242, 0.34596
-2.23052, -9.16434, 0.135284
-0.431304, -7.64242, 0.320862
-0.434763, -7.64596, 0.350464
-1.42602, -8.52511, 0.173923
-0.466235, -7.67558, 0.296855
-2.58385, -9.43192, 0.123015
-0.917869, -8.15454, 0.47818
-1.09644, -8.34544, 0.503424
-0.43321, -7.64337, 0.347308
-0.786788, -8.01397, 0.456416
-0.745991, -7.93683, 0.23483
-0.598198, -7.804, 0.258516
-0.537428, -7.74375, 0.273003
-0.448133, -7.65951, 0.361821
-1.19453, -8.33036, 0.189851
-0.436294, -7.64639, 0.350929
-2.42349, -9.79439, 0.629491
-0.429715, -7.63975, 0.341017
-1.03661, -8.28225, 0.4955
-0.74509, -7.96966, 0.448744
-1.84325, -8.86298, 0.151499
-0.452103, -7.66356, 0.364435
-0.974889, -8.21588, 0.48674
-0.597412, -7.80016, 0.259343
