# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-29 23:52:33 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_1.json
# init = 2 (Default)
# random
#   seed = 10642823
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.610185, -7.82652, 0.419695
-1.73365, -8.77613, 0.156764
-0.435076, -7.64468, 0.317933
-2.30801, -9.66857, 0.621076
-2.59326, -9.43986, 0.122676
-0.7957, -7.98163, 0.228303
-1.83772, -9.15503, 0.582952
-0.964052, -8.20427, 0.485156
-0.913108, -8.08641, 0.214838
-0.432352, -7.64203, 0.345356
-0.487661, -7.69862, 0.381654
-0.613011, -7.81442, 0.256331
-1.46317, -8.55587, 0.171641
-0.54613, -7.75935, 0.402238
-0.64479, -7.84392, 0.250511
-1.19834, -8.45783, 0.516667
-0.490719, -7.70178, 0.382923
-0.670911, -7.89065, 0.433699
-0.785209, -7.97217, 0.229636
-0.770304, -7.99636, 0.453423
-0.6092, -7.82548, 0.41945
-2.00844, -9.34155, 0.597581
-0.988756, -8.15295, 0.207287
-0.874531, -8.05219, 0.218999
-0.439497, -7.64904, 0.313481
-1.03179, -8.1905, 0.203301
-0.43868, -7.64843, 0.353009
-0.441955, -7.65145, 0.31141
-3.09013, -10.518, 0.672544
-0.895879, -8.13089, 0.474746
-0.872199, -8.05011, 0.219258
-0.433418, -7.64304, 0.319999
-0.604936, -7.82099, 0.418387
-0.477733, -7.68629, 0.292087
-1.2228, -8.48439, 0.519658
-1.25044, -8.37805, 0.185687
-1.00487, -8.24831, 0.491081
-0.568821, -7.77305, 0.265508
-0.457982, -7.66713, 0.301155
-1.57576, -8.8689, 0.558343
-1.18679, -8.32398, 0.190422
-1.48493, -8.57383, 0.170334
-0.428518, -7.63817, 0.333581
-0.470774, -7.67956, 0.295011
-0.446, -7.65542, 0.30839
-0.669664, -7.86688, 0.246304
-3.70823, -11.1823, 0.705829
-2.08293, -9.42291, 0.603666
-0.503412, -7.71491, 0.387901
-0.781572, -7.96889, 0.230104
-0.492713, -7.70072, 0.286474
-0.524949, -7.73727, 0.395508
-0.696684, -7.8917, 0.242024
-0.73979, -7.93104, 0.235715
-1.81932, -9.13493, 0.581314
-0.697443, -7.8924, 0.241908
-0.623777, -7.84084, 0.423001
-0.437167, -7.64674, 0.315681
-0.443583, -7.65341, 0.357358
-1.50275, -8.78923, 0.550933
-0.655896, -7.85419, 0.248598
-0.543616, -7.74926, 0.271514
-0.635093, -7.85278, 0.425671
-1.8683, -9.18845, 0.585647
-0.430102, -7.63976, 0.34104
-0.596868, -7.79935, 0.259517
-1.01866, -8.2632, 0.493034
-0.514266, -7.72136, 0.27954
-0.766731, -7.95548, 0.232047
-0.60651, -7.80836, 0.257594
-0.575108, -7.78966, 0.410579
-0.451329, -7.6613, 0.363005
-1.02562, -8.27072, 0.494012
-1.38906, -8.66528, 0.538826
-1.60913, -8.90533, 0.561644
-0.852871, -8.08471, 0.467794
-0.428518, -7.63817, 0.333095
-0.473183, -7.6837, 0.375166
-1.49121, -8.77664, 0.549736
