# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-30 16:42:18 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 4000
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 4000
#     num_elbo_draws = 25 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_3.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_3.log
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.633157, -7.86963, 0.429321
-1.2121, -8.34686, 0.188389
-0.674921, -7.86523, 0.2466
-0.498295, -7.72872, 0.277296
-0.548679, -7.76228, 0.403088
-2.38741, -9.66426, 0.620783
-1.24067, -8.37703, 0.185775
-0.49457, -7.7028, 0.285727
-0.674634, -7.89479, 0.434538
-0.459885, -7.67593, 0.37137
-0.478968, -7.67539, 0.296949
-2.64366, -9.5122, 0.119651
-0.412819, -7.65159, 0.311297
-0.452398, -7.66201, 0.304088
-0.427742, -7.64541, 0.317099
-1.63169, -8.65684, 0.164523
-0.417657, -7.65725, 0.360249
-0.435045, -7.67412, 0.370437
-1.02958, -8.27763, 0.494906
-0.447506, -7.68312, 0.293433
-0.440416, -7.6767, 0.296324
-0.527698, -7.74414, 0.397673
-1.3262, -8.44164, 0.180415
-1.14757, -8.39297, 0.509148
-0.617581, -7.83612, 0.421923
-3.16192, -10.5938, 0.67661
-0.465536, -7.67618, 0.371498
-0.403901, -7.64393, 0.348049
-0.606051, -7.81257, 0.416356
-0.939084, -8.10955, 0.212136
-0.596882, -7.8066, 0.257964
-0.533851, -7.77101, 0.405556
-0.426589, -7.66591, 0.365864
-0.491313, -7.68767, 0.291514
-3.11823, -9.82144, 0.107835
-0.708978, -7.93074, 0.441581
-2.71543, -10.0717, 0.646989
-2.89596, -9.57369, 0.117163
-0.919476, -8.09625, 0.213678
-0.826908, -8.05696, 0.463445
-0.492262, -7.69077, 0.378351
-0.502468, -7.71037, 0.283102
-0.438925, -7.67535, 0.296965
-1.06896, -8.31748, 0.499964
-0.445657, -7.6632, 0.303377
-1.89896, -9.22121, 0.588257
-0.442441, -7.63855, 0.337112
-0.638114, -7.83025, 0.253144
-0.961786, -8.20094, 0.484699
-0.442096, -7.6382, 0.332208
-1.36867, -8.48749, 0.176792
-0.514071, -7.72903, 0.277203
-3.31205, -9.85631, 0.106605
-0.453721, -7.66981, 0.36811
-0.867848, -8.10567, 0.470991
-3.74059, -11.1585, 0.70472
-0.691872, -7.89369, 0.241692
-1.52414, -8.60573, 0.168058
-0.448052, -7.6583, 0.360989
-1.76742, -8.80274, 0.155118
-0.6918, -7.88738, 0.242752
-0.643619, -7.85323, 0.42577
-1.05273, -8.29225, 0.496779
-0.673428, -7.89351, 0.434279
-0.742582, -7.94131, 0.234152
-1.42423, -8.53493, 0.173188
-0.772357, -7.99867, 0.453819
-1.02445, -8.27194, 0.49417
-2.32472, -9.65375, 0.620064
-1.30426, -8.57267, 0.529258
-0.442742, -7.63887, 0.328255
-3.76196, -11.0649, 0.700304
-0.526973, -7.74124, 0.273696
-0.510586, -7.74807, 0.398881
-0.615074, -7.8319, 0.42095
-1.32203, -8.43815, 0.180697
-0.714074, -7.90774, 0.239386
-0.398076, -7.63819, 0.332469
-0.787935, -7.9798, 0.22856
-0.871083, -8.10036, 0.470189
-0.505828, -7.71358, 0.282033
-0.443608, -7.63976, 0.325694
-0.727265, -7.95064, 0.445298
-0.820365, -8.00716, 0.224812
-0.630219, -7.83871, 0.422515
-1.35685, -8.44337, 0.180276
-4.68502, -12.2131, 0.748949
-0.420948, -7.63827, 0.331364
-2.91612, -10.206, 0.65499
-0.565061, -7.7794, 0.407855
-0.402411, -7.64208, 0.321371
-0.936917, -8.16973, 0.480345
-0.492542, -7.70854, 0.283721
-0.437659, -7.64774, 0.352331
-0.66076, -7.85885, 0.247747
-0.823182, -8.01148, 0.224236
-2.74212, -10.028, 0.644321
-1.47056, -8.76994, 0.549097
-0.490755, -7.72857, 0.392657
-0.414085, -7.65379, 0.357661
-1.88902, -9.18639, 0.585482
-0.42831, -7.64496, 0.349316
-1.57379, -8.64633, 0.165239
-2.1633, -9.05421, 0.140878
-0.758497, -7.99527, 0.453236
-0.470459, -7.66777, 0.366953
-1.11319, -8.37059, 0.506477
-0.43587, -7.67492, 0.370855
-1.19359, -8.44195, 0.514856
-0.785366, -7.97241, 0.229603
-6.73716, -13.9751, 0.805814
-1.10236, -8.25149, 0.197186
-0.823148, -8.00636, 0.224919
-5.31511, -11.2818, 0.0686932
-2.06869, -9.04029, 0.14161
-2.06562, -9.0379, 0.141736
-1.70069, -8.74919, 0.15846
-1.89914, -8.9027, 0.149188
-1.33774, -8.45164, 0.179613
-0.944201, -8.11781, 0.211191
-1.1874, -8.32435, 0.19039
-0.417657, -7.65725, 0.360249
-0.893029, -8.12785, 0.474299
-0.781671, -7.9745, 0.229306
-1.49847, -8.74993, 0.547174
-0.803724, -8.04086, 0.460855
-0.452928, -7.68802, 0.291369
-1.34455, -8.46681, 0.178409
-1.7296, -9.06049, 0.575137
-0.502772, -7.7183, 0.280505
-3.89669, -11.2006, 0.706677
-0.442124, -7.63823, 0.334832
-0.50368, -7.71982, 0.389655
-0.540231, -7.74182, 0.396949
-0.620895, -7.82879, 0.253432
-1.31753, -8.56422, 0.52836
-2.06826, -9.37874, 0.600383
-0.661375, -7.86592, 0.246476
-2.25814, -9.61316, 0.617267
-1.44748, -8.51443, 0.174729
-2.35614, -9.26097, 0.130652
-1.28432, -8.41489, 0.182596
-3.77828, -11.0813, 0.701087
-0.472108, -7.68116, 0.294294
-0.69962, -7.9046, 0.239896
-0.506674, -7.7186, 0.389222
-0.48744, -7.70366, 0.285419
-3.53172, -10.1633, 0.0965438
-0.611611, -7.81858, 0.417809
-0.676533, -7.8968, 0.434944
-0.433027, -7.67, 0.299629
-1.77182, -9.10788, 0.57909
-1.76203, -9.05013, 0.574263
-0.770273, -7.95468, 0.232163
-0.818465, -8.00217, 0.225483
-0.429458, -7.63945, 0.32646
-0.422556, -7.64007, 0.324971
-0.443542, -7.63969, 0.325858
-0.945994, -8.11541, 0.211465
