# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-28 16:03:48 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_3.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_3.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.434288, -7.65073, 0.355124
-0.665704, -7.8634, 0.246925
-0.49565, -7.73338, 0.394248
-0.524029, -7.71995, 0.279982
-0.493724, -7.7052, 0.384264
-0.516399, -7.71245, 0.282404
-0.442846, -7.65909, 0.361533
-0.438028, -7.64793, 0.314511
-0.628719, -7.83708, 0.422144
-0.936381, -8.17514, 0.481109
-0.481696, -7.69815, 0.287419
-1.02206, -8.17457, 0.20497
-1.53444, -8.61417, 0.167465
-0.596839, -7.81272, 0.416392
-0.473474, -7.68248, 0.293713
-1.89164, -8.85353, 0.152057
-1.27416, -8.51978, 0.523566
-0.554078, -7.77099, 0.40555
-1.82364, -8.84759, 0.15241
-0.803129, -7.98516, 0.227812
-1.15706, -8.41285, 0.511488
-0.681215, -7.88879, 0.242513
-1.53313, -8.62706, 0.166566
-0.399365, -7.63932, 0.326837
-1.83824, -8.85919, 0.151722
-0.524287, -7.74068, 0.396591
-0.523448, -7.7511, 0.271027
-0.475302, -7.68424, 0.29295
-0.531341, -7.75809, 0.26921
-2.22602, -9.1542, 0.135785
-1.43462, -8.5314, 0.173451
-0.437144, -7.64706, 0.315363
-0.4549, -7.66529, 0.365492
-0.810986, -8.00065, 0.225688
-0.630912, -7.84533, 0.250245
-1.7156, -8.77902, 0.156583
-1.23254, -8.47716, 0.518849
-0.472165, -7.71034, 0.386219
-0.422444, -7.63996, 0.325233
-1.26503, -8.39119, 0.184573
-0.428216, -7.63822, 0.332005
-2.55269, -9.33399, 0.127307
-0.417407, -7.65578, 0.308137
-0.445473, -7.64168, 0.3448
-0.590525, -7.78462, 0.2628
-0.434307, -7.6734, 0.370059
-0.80061, -8.02639, 0.458486
-1.87131, -8.88542, 0.150187
-5.33666, -11.1295, 0.0718427
-0.763014, -7.9887, 0.452099
-0.597557, -7.81347, 0.416576
-1.16255, -8.30314, 0.192316
-0.543847, -7.75724, 0.401624
-0.430385, -7.64039, 0.342451
-0.600431, -7.8029, 0.258753
-0.425963, -7.6436, 0.319256
-0.768775, -7.99309, 0.452859
-0.46487, -7.68088, 0.373831
-0.996432, -8.15962, 0.206566
-1.04588, -8.19405, 0.202933
-0.448668, -7.65893, 0.361423
-0.407134, -7.64707, 0.351642
-0.60171, -7.8383, 0.422422
-1.7589, -9.01775, 0.571506
-0.64801, -7.86015, 0.247512
-0.696703, -7.8858, 0.243019
-0.715388, -7.93133, 0.441692
-0.706884, -7.92856, 0.441167
-0.427174, -7.66648, 0.366199
-0.913309, -8.08617, 0.214866
-0.479074, -7.69563, 0.288366
-0.645908, -7.83768, 0.2517
-2.49198, -9.35358, 0.126431
-0.943197, -8.10965, 0.212124
-0.525819, -7.74223, 0.397079
-0.962653, -8.13386, 0.209387
-0.434, -7.64395, 0.318807
-0.984317, -8.22384, 0.487817
-0.549639, -7.76329, 0.403375
-0.450968, -7.64725, 0.315169
-0.703541, -7.90796, 0.239352
-0.732773, -7.9565, 0.44637
-0.71852, -7.92078, 0.23731
-0.645048, -7.8635, 0.428009
-1.16612, -8.30811, 0.191861
-2.66734, -9.53014, 0.118917
-0.559055, -7.75416, 0.270224
-0.473474, -7.68248, 0.293713
-0.836003, -8.02031, 0.223071
-1.83502, -8.87695, 0.15068
-0.4285, -7.64617, 0.31627
-0.45213, -7.64859, 0.353165
-0.53646, -7.74274, 0.273282
-0.942207, -8.11208, 0.211846
-0.796272, -8.02185, 0.457732
-0.490589, -7.68695, 0.291811
-1.9006, -9.22299, 0.588398
-0.39804, -7.63817, 0.333515
-1.51487, -8.8196, 0.55379
-0.561508, -7.76461, 0.403754
-0.424389, -7.64124, 0.344057
-0.43563, -7.64569, 0.350154
-2.14554, -9.09296, 0.138869
-1.15111, -8.39673, 0.509593
-0.656947, -7.87676, 0.430827
-1.32973, -8.42197, 0.182014
-0.623725, -7.8165, 0.255902
-2.01993, -8.9965, 0.143954
-2.01056, -9.27675, 0.59261
-1.34867, -8.43692, 0.180796
-1.03253, -8.1936, 0.20298
-0.833516, -8.06403, 0.464567
-1.63907, -8.71564, 0.160617
-0.734378, -7.97101, 0.448986
-0.429358, -7.64704, 0.31538
-1.44794, -8.5423, 0.172641
-2.06705, -9.33488, 0.597074
-0.458239, -7.67429, 0.370525
-0.463077, -7.6724, 0.298406
-0.77253, -7.96636, 0.230467
-0.927262, -8.16464, 0.479624
-0.674, -7.88623, 0.432792
-0.92066, -8.15258, 0.477899
-0.447162, -7.66334, 0.364298
-0.771395, -7.99582, 0.453331
-0.518147, -7.71825, 0.3891
-0.683001, -7.87931, 0.24413
-0.427897, -7.66718, 0.36661
-0.438575, -7.64867, 0.353239
-0.442846, -7.65909, 0.361533
-0.597828, -7.80748, 0.257779
-0.443096, -7.63923, 0.33961
-1.22239, -8.33666, 0.18929
-1.28653, -8.5534, 0.527204
-2.40061, -9.73504, 0.625562
-0.463715, -7.67973, 0.373273
-0.831264, -8.05836, 0.463667
-0.398968, -7.63896, 0.327934
-0.46303, -7.67236, 0.298429
-0.522649, -7.73902, 0.396065
-0.797162, -8.02515, 0.45828
-0.463966, -7.66096, 0.36278
-0.853519, -8.03157, 0.221609
-0.405665, -7.64564, 0.350104
-0.423544, -7.64111, 0.322953
-0.86113, -8.0403, 0.220494
-1.44794, -8.5423, 0.172641
-0.498883, -7.71498, 0.387927
-0.404115, -7.64414, 0.348314
-0.858938, -8.0431, 0.220139
-0.476815, -7.6857, 0.292331
-0.435261, -7.67433, 0.370546
-0.795173, -7.98658, 0.227615
