# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-29 23:54:17 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_1.json
# init = 2 (Default)
# random
#   seed = 12902867
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-1.37327, -8.47718, 0.177594
-3.72747, -10.2281, 0.0945784
-0.591872, -7.79792, 0.259829
-0.726752, -7.95227, 0.445597
-2.10335, -9.05804, 0.140677
-0.556104, -7.7647, 0.267545
-1.10184, -8.24945, 0.197384
-1.53275, -8.60775, 0.167915
-1.73451, -9.03313, 0.57282
-0.516183, -7.72727, 0.277731
-0.762738, -7.99022, 0.452362
-0.565488, -7.78363, 0.408988
-0.424201, -7.63914, 0.327359
-0.629399, -7.8325, 0.252704
-0.593892, -7.79979, 0.259423
-1.04844, -8.29411, 0.497017
-1.84694, -9.15469, 0.582924
-0.961591, -8.12871, 0.209962
-3.00594, -10.4035, 0.666261
-0.737813, -7.96392, 0.447715
-0.946862, -8.1159, 0.21141
-1.68417, -8.97873, 0.568136
-0.43279, -7.64754, 0.314884
-0.52276, -7.73346, 0.275903
-0.607181, -7.82696, 0.419799
-0.665778, -7.86576, 0.246504
-0.559149, -7.76753, 0.266845
-0.612146, -7.81663, 0.255875
-0.58749, -7.80647, 0.414855
-0.593159, -7.81236, 0.416306
-0.997404, -8.15976, 0.206551
-1.5172, -8.79836, 0.551796
-0.734763, -7.92823, 0.236149
-0.42825, -7.6432, 0.34707
-2.68481, -9.49384, 0.120409
-1.59966, -8.88741, 0.560027
-1.70696, -8.74789, 0.158543
-0.517152, -7.7337, 0.394352
-0.423233, -7.63819, 0.334205
-0.695634, -7.89289, 0.241825
-0.960182, -8.19983, 0.484546
-0.534963, -7.74492, 0.272683
-0.42518, -7.64013, 0.341892
-0.423238, -7.6382, 0.334303
-0.487321, -7.70309, 0.383441
-0.61013, -7.81478, 0.256257
-1.31694, -8.43052, 0.181316
-0.532769, -7.74287, 0.273247
-0.423268, -7.63822, 0.331927
-0.462593, -7.67787, 0.372353
-0.439354, -7.65392, 0.309486
-1.03403, -8.2787, 0.495043
-1.27483, -8.53709, 0.525448
-0.626309, -7.82966, 0.25326
-0.481677, -7.69458, 0.288769
-0.869089, -8.10286, 0.470568
-0.951448, -8.11989, 0.210956
-0.625624, -7.8462, 0.424209
-0.565065, -7.78319, 0.408871
-0.426354, -7.64125, 0.322706
-0.423403, -7.63836, 0.330716
-0.490642, -7.70649, 0.38476
-0.526808, -7.73727, 0.274812
-0.598346, -7.8039, 0.258538
-0.843088, -8.07526, 0.466329
-0.759397, -7.98669, 0.451749
-0.611306, -7.83126, 0.420803
-0.463067, -7.67835, 0.372593
-0.529262, -7.74617, 0.3983
-1.96753, -9.28506, 0.593254
-0.463997, -7.6793, 0.37306
-0.425509, -7.64042, 0.324238
-1.73776, -8.77241, 0.156996
-1.49495, -8.77435, 0.549517
-0.425176, -7.6401, 0.32492
-0.584919, -7.8038, 0.414189
-0.95342, -8.19262, 0.48355
-0.599815, -7.80526, 0.258248
